mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc_1000,spc_2000,spc_3000,spc_4000,spc_5000,spc_6000,spc_7000,spc_8000,spc_9000,spc_10000,spc_11000,spc_12000,spc_13000,spc_14000,spc_15000,spc_16000,spc_17000,spc_18000,spc_19000,spc_20000,spc_21000,spc_22000,spc_23000,spc_24000,spc_25000,spc_26000,spc_27000,spc_28000,spc_29000,spc_30000,spc_31000,spc_32000,spc_33000,spc_34000,spc_35000,spc_36000,spc_37000,spc_38000,spc_39000,spc_40000,spc_41000,spc_42000,spc_43000,spc_44000,spc_45000,spc_46000,spc_47000,spc_48000,spc_49000,spc_50000,spc_51000,spc_52000,spc_53000,spc_54000,spc_55000,spc_56000,spc_57000,spc_58000,spc_59000,spc_60000,spc_61000,spc_62000,spc_63000,spc_64000,spc_65000,spc_66000,spc_67000,spc_68000,spc_69000,spc_70000,spc_71000,spc_72000,spc_73000,spc_74000,spc_75000,spc_76000,spc_77000,spc_78000,spc_79000,spc_80000,spc_81000,spc_82000,spc_83000,spc_84000,spc_85000,spc_86000,spc_87000,spc_88000,spc_89000,spc_90000,spc_91000,spc_92000,spc_93000,spc_94000,spc_95000,spc_96000,spc_97000,spc_98000,spc_99000,spc_100000,spc_101000,spc_102000,spc_103000,spc_104000,spc_105000,spc_106000,spc_107000,spc_108000,spc_109000,spc_110000,spc_111000,spc_112000,spc_113000,spc_114000,spc_115000,spc_116000,spc_117000,spc_118000,spc_119000,spc_120000,energy_ratio,sigma
3.03046108,1,1.0,6,0.499982168,51,0.230412676,-1,-1,-1,-1,281.83945,120,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.8141581,-0.80926738,-0.79361708,-0.75742576,-0.68699939,-0.5735347,-0.41311909,-0.22140288,-0.00327678,0.23245591,0.47601375,0.71663715,0.94650098,1.15973636,1.35243071,1.52067147,1.66445863,1.75933859,1.82487423,1.87280328,1.90312575,1.91975419,1.92268862,1.91486347,1.89725688,1.86986885,1.83661196,1.78574847,1.72803798,1.66739306,1.60576999,1.54121249,1.47665499,1.4101412,1.34362742,1.27613548,1.20766541,1.1362609,1.06387825,0.9914956,0.92106924,0.84966473,0.78021651,0.71076829,0.64132007,1.11474173,1.45807026,0.43590984,0.36743977,0.29896969,0.23245591,0.16594212,0.09942833,0.03487083,0.30679484,-0.09424417,-0.08544087,-0.23705318,-0.29476367,-0.35345231,-0.41214095,-0.47082958,-0.52854007,-0.58625057,-0.64396106,-0.70167155,-0.7584039,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,0.09675772676005595,0.011
3.03046108,1,1.0,6,0.499982168,51,0.230412676,-1,-1,-1,-1,281.83945,60,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.8141581,-0.80926738,-0.79361708,-0.75742576,-0.68699939,-0.5735347,-0.41311909,-0.22140288,-0.00327678,0.23245591,0.47601375,0.71663715,0.94650098,1.15973636,1.35243071,1.52067147,1.66445863,1.75933859,1.82487423,1.87280328,1.90312575,1.91975419,1.92268862,1.91486347,1.89725688,1.86986885,1.83661196,1.78574847,1.72803798,1.66739306,1.60576999,1.54121249,1.47665499,1.4101412,1.34362742,1.27613548,1.20766541,1.1362609,1.06387825,0.9914956,0.92106924,0.84966473,0.78021651,0.71076829,0.64132007,1.11474173,1.45807026,0.43590984,0.36743977,0.29896969,0.23245591,0.16594212,0.09942833,0.03487083,0.30679484,-0.09424417,-0.08544087,-0.23705318,-0.29476367,-0.35345231,-0.41214095,-0.47082958,-0.52854007,-0.58625057,-0.64396106,-0.70167155,-0.7584039,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,0.30891435822885455,0.02
1.94,1,1.0,6,0.499975397,56,0.11915758,-1,-1,-1,-1,218.376515,120,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.8141581,-0.80926738,-0.79361708,-0.75742576,-0.68699939,-0.5735347,-0.41311909,-0.22140288,-0.00327678,0.23245591,0.47601375,0.71663715,0.94650098,1.15973636,1.35243071,1.52067147,1.66445863,1.75933859,1.82487423,1.87280328,1.90312575,1.91975419,1.92268862,1.91486347,1.89725688,1.86986885,1.83661196,1.78574847,1.72803798,1.66739306,1.60576999,1.54121249,1.47665499,1.4101412,1.34362742,1.27613548,1.20766541,1.1362609,1.06387825,0.9914956,0.92106924,0.84966473,0.78021651,0.71076829,0.64132007,1.11474173,1.45807026,0.43590984,0.36743977,0.29896969,0.23245591,0.16594212,0.09942833,0.03487083,0.30679484,-0.09424417,-0.08544087,-0.23705318,-0.29476367,-0.35345231,-0.41214095,-0.47082958,-0.52854007,-0.58625057,-0.64396106,-0.70167155,-0.7584039,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,0.27437814741339844,0.019
1.94,1,1.0,6,0.499975397,56,0.11915758,-1,-1,-1,-1,218.376515,60,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.8141581,-0.80926738,-0.79361708,-0.75742576,-0.68699939,-0.5735347,-0.41311909,-0.22140288,-0.00327678,0.23245591,0.47601375,0.71663715,0.94650098,1.15973636,1.35243071,1.52067147,1.66445863,1.75933859,1.82487423,1.87280328,1.90312575,1.91975419,1.92268862,1.91486347,1.89725688,1.86986885,1.83661196,1.78574847,1.72803798,1.66739306,1.60576999,1.54121249,1.47665499,1.4101412,1.34362742,1.27613548,1.20766541,1.1362609,1.06387825,0.9914956,0.92106924,0.84966473,0.78021651,0.71076829,0.64132007,1.11474173,1.45807026,0.43590984,0.36743977,0.29896969,0.23245591,0.16594212,0.09942833,0.03487083,0.30679484,-0.09424417,-0.08544087,-0.23705318,-0.29476367,-0.35345231,-0.41214095,-0.47082958,-0.52854007,-0.58625057,-0.64396106,-0.70167155,-0.7584039,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,0.506802256671742,0.027
2.54,1,1.0,6,0.499975397,29,0.257512833,-1,-1,-1,-1,175.502459,90,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.8141581,-0.80926738,-0.79361708,-0.75742576,-0.68699939,-0.5735347,-0.41311909,-0.22140288,-0.00327678,0.23245591,0.47601375,0.71663715,0.94650098,1.15973636,1.35243071,1.52067147,1.66445863,1.75933859,1.82487423,1.87280328,1.90312575,1.91975419,1.92268862,1.91486347,1.89725688,1.86986885,1.83661196,1.78574847,1.72803798,1.66739306,1.60576999,1.54121249,1.47665499,1.4101412,1.34362742,1.27613548,1.20766541,1.1362609,1.06387825,0.9914956,0.92106924,0.84966473,0.78021651,0.71076829,0.64132007,1.11474173,1.45807026,0.43590984,0.36743977,0.29896969,0.23245591,0.16594212,0.09942833,0.03487083,0.30679484,-0.09424417,-0.08544087,-0.23705318,-0.29476367,-0.35345231,-0.41214095,-0.47082958,-0.52854007,-0.58625057,-0.64396106,-0.70167155,-0.7584039,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,0.3808357304064373,0.023
2.43,1,1.0,6,0.499975397,50,0.137847784,-1,-1,-1,-1,221.113243,30,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.8141581,-0.80926738,-0.79361708,-0.75742576,-0.68699939,-0.5735347,-0.41311909,-0.22140288,-0.00327678,0.23245591,0.47601375,0.71663715,0.94650098,1.15973636,1.35243071,1.52067147,1.66445863,1.75933859,1.82487423,1.87280328,1.90312575,1.91975419,1.92268862,1.91486347,1.89725688,1.86986885,1.83661196,1.78574847,1.72803798,1.66739306,1.60576999,1.54121249,1.47665499,1.4101412,1.34362742,1.27613548,1.20766541,1.1362609,1.06387825,0.9914956,0.92106924,0.84966473,0.78021651,0.71076829,0.64132007,1.11474173,1.45807026,0.43590984,0.36743977,0.29896969,0.23245591,0.16594212,0.09942833,0.03487083,0.30679484,-0.09424417,-0.08544087,-0.23705318,-0.29476367,-0.35345231,-0.41214095,-0.47082958,-0.52854007,-0.58625057,-0.64396106,-0.70167155,-0.7584039,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,0.7047394925586512,0.031
3.03046108,1,1.0,6,0.499982168,51,0.230412676,-1,-1,-1,-1,281.83945,30,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.8141581,-0.80926738,-0.79361708,-0.75742576,-0.68699939,-0.5735347,-0.41311909,-0.22140288,-0.00327678,0.23245591,0.47601375,0.71663715,0.94650098,1.15973636,1.35243071,1.52067147,1.66445863,1.75933859,1.82487423,1.87280328,1.90312575,1.91975419,1.92268862,1.91486347,1.89725688,1.86986885,1.83661196,1.78574847,1.72803798,1.66739306,1.60576999,1.54121249,1.47665499,1.4101412,1.34362742,1.27613548,1.20766541,1.1362609,1.06387825,0.9914956,0.92106924,0.84966473,0.78021651,0.71076829,0.64132007,1.11474173,1.45807026,0.43590984,0.36743977,0.29896969,0.23245591,0.16594212,0.09942833,0.03487083,0.30679484,-0.09424417,-0.08544087,-0.23705318,-0.29476367,-0.35345231,-0.41214095,-0.47082958,-0.52854007,-0.58625057,-0.64396106,-0.70167155,-0.7584039,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,0.5994832189584292,0.028
1.94,1,1.0,6,0.499975397,56,0.11915758,-1,-1,-1,-1,218.376515,30,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.8141581,-0.80926738,-0.79361708,-0.75742576,-0.68699939,-0.5735347,-0.41311909,-0.22140288,-0.00327678,0.23245591,0.47601375,0.71663715,0.94650098,1.15973636,1.35243071,1.52067147,1.66445863,1.75933859,1.82487423,1.87280328,1.90312575,1.91975419,1.92268862,1.91486347,1.89725688,1.86986885,1.83661196,1.78574847,1.72803798,1.66739306,1.60576999,1.54121249,1.47665499,1.4101412,1.34362742,1.27613548,1.20766541,1.1362609,1.06387825,0.9914956,0.92106924,0.84966473,0.78021651,0.71076829,0.64132007,1.11474173,1.45807026,0.43590984,0.36743977,0.29896969,0.23245591,0.16594212,0.09942833,0.03487083,0.30679484,-0.09424417,-0.08544087,-0.23705318,-0.29476367,-0.35345231,-0.41214095,-0.47082958,-0.52854007,-0.58625057,-0.64396106,-0.70167155,-0.7584039,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,0.6970038402889568,0.031
1.96,1,1.0,6,0.499982168,51,0.0864047534,-1,-1,-1,-1,174.777367,90,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.8141581,-0.80926738,-0.79361708,-0.75742576,-0.68699939,-0.5735347,-0.41311909,-0.22140288,-0.00327678,0.23245591,0.47601375,0.71663715,0.94650098,1.15973636,1.35243071,1.52067147,1.66445863,1.75933859,1.82487423,1.87280328,1.90312575,1.91975419,1.92268862,1.91486347,1.89725688,1.86986885,1.83661196,1.78574847,1.72803798,1.66739306,1.60576999,1.54121249,1.47665499,1.4101412,1.34362742,1.27613548,1.20766541,1.1362609,1.06387825,0.9914956,0.92106924,0.84966473,0.78021651,0.71076829,0.64132007,1.11474173,1.45807026,0.43590984,0.36743977,0.29896969,0.23245591,0.16594212,0.09942833,0.03487083,0.30679484,-0.09424417,-0.08544087,-0.23705318,-0.29476367,-0.35345231,-0.41214095,-0.47082958,-0.52854007,-0.58625057,-0.64396106,-0.70167155,-0.7584039,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,0.43744413681846916,0.024
2.43,1,1.0,6,0.499975397,50,0.137847784,-1,-1,-1,-1,221.113243,120,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.8141581,-0.80926738,-0.79361708,-0.75742576,-0.68699939,-0.5735347,-0.41311909,-0.22140288,-0.00327678,0.23245591,0.47601375,0.71663715,0.94650098,1.15973636,1.35243071,1.52067147,1.66445863,1.75933859,1.82487423,1.87280328,1.90312575,1.91975419,1.92268862,1.91486347,1.89725688,1.86986885,1.83661196,1.78574847,1.72803798,1.66739306,1.60576999,1.54121249,1.47665499,1.4101412,1.34362742,1.27613548,1.20766541,1.1362609,1.06387825,0.9914956,0.92106924,0.84966473,0.78021651,0.71076829,0.64132007,1.11474173,1.45807026,0.43590984,0.36743977,0.29896969,0.23245591,0.16594212,0.09942833,0.03487083,0.30679484,-0.09424417,-0.08544087,-0.23705318,-0.29476367,-0.35345231,-0.41214095,-0.47082958,-0.52854007,-0.58625057,-0.64396106,-0.70167155,-0.7584039,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,0.18503033105424938,0.015
2.43,1,1.0,6,0.499975397,50,0.137847784,-1,-1,-1,-1,221.113243,60,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.8141581,-0.80926738,-0.79361708,-0.75742576,-0.68699939,-0.5735347,-0.41311909,-0.22140288,-0.00327678,0.23245591,0.47601375,0.71663715,0.94650098,1.15973636,1.35243071,1.52067147,1.66445863,1.75933859,1.82487423,1.87280328,1.90312575,1.91975419,1.92268862,1.91486347,1.89725688,1.86986885,1.83661196,1.78574847,1.72803798,1.66739306,1.60576999,1.54121249,1.47665499,1.4101412,1.34362742,1.27613548,1.20766541,1.1362609,1.06387825,0.9914956,0.92106924,0.84966473,0.78021651,0.71076829,0.64132007,1.11474173,1.45807026,0.43590984,0.36743977,0.29896969,0.23245591,0.16594212,0.09942833,0.03487083,0.30679484,-0.09424417,-0.08544087,-0.23705318,-0.29476367,-0.35345231,-0.41214095,-0.47082958,-0.52854007,-0.58625057,-0.64396106,-0.70167155,-0.7584039,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,0.4534157000925938,0.025
2.58,1,1.0,6,0.499975397,83,0.0783037155,-1,-1,-1,-1,296.651427,30,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.8141581,-0.80926738,-0.79361708,-0.75742576,-0.68699939,-0.5735347,-0.41311909,-0.22140288,-0.00327678,0.23245591,0.47601375,0.71663715,0.94650098,1.15973636,1.35243071,1.52067147,1.66445863,1.75933859,1.82487423,1.87280328,1.90312575,1.91975419,1.92268862,1.91486347,1.89725688,1.86986885,1.83661196,1.78574847,1.72803798,1.66739306,1.60576999,1.54121249,1.47665499,1.4101412,1.34362742,1.27613548,1.20766541,1.1362609,1.06387825,0.9914956,0.92106924,0.84966473,0.78021651,0.71076829,0.64132007,1.11474173,1.45807026,0.43590984,0.36743977,0.29896969,0.23245591,0.16594212,0.09942833,0.03487083,0.30679484,-0.09424417,-0.08544087,-0.23705318,-0.29476367,-0.35345231,-0.41214095,-0.47082958,-0.52854007,-0.58625057,-0.64396106,-0.70167155,-0.7584039,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,0.47214442331985923,0.025
1.96,1,1.0,6,0.499982168,51,0.0864047534,-1,-1,-1,-1,174.777367,120,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.8141581,-0.80926738,-0.79361708,-0.75742576,-0.68699939,-0.5735347,-0.41311909,-0.22140288,-0.00327678,0.23245591,0.47601375,0.71663715,0.94650098,1.15973636,1.35243071,1.52067147,1.66445863,1.75933859,1.82487423,1.87280328,1.90312575,1.91975419,1.92268862,1.91486347,1.89725688,1.86986885,1.83661196,1.78574847,1.72803798,1.66739306,1.60576999,1.54121249,1.47665499,1.4101412,1.34362742,1.27613548,1.20766541,1.1362609,1.06387825,0.9914956,0.92106924,0.84966473,0.78021651,0.71076829,0.64132007,1.11474173,1.45807026,0.43590984,0.36743977,0.29896969,0.23245591,0.16594212,0.09942833,0.03487083,0.30679484,-0.09424417,-0.08544087,-0.23705318,-0.29476367,-0.35345231,-0.41214095,-0.47082958,-0.52854007,-0.58625057,-0.64396106,-0.70167155,-0.7584039,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,0.31901361828193253,0.02
1.96,1,1.0,6,0.499982168,51,0.0864047534,-1,-1,-1,-1,174.777367,60,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.8141581,-0.80926738,-0.79361708,-0.75742576,-0.68699939,-0.5735347,-0.41311909,-0.22140288,-0.00327678,0.23245591,0.47601375,0.71663715,0.94650098,1.15973636,1.35243071,1.52067147,1.66445863,1.75933859,1.82487423,1.87280328,1.90312575,1.91975419,1.92268862,1.91486347,1.89725688,1.86986885,1.83661196,1.78574847,1.72803798,1.66739306,1.60576999,1.54121249,1.47665499,1.4101412,1.34362742,1.27613548,1.20766541,1.1362609,1.06387825,0.9914956,0.92106924,0.84966473,0.78021651,0.71076829,0.64132007,1.11474173,1.45807026,0.43590984,0.36743977,0.29896969,0.23245591,0.16594212,0.09942833,0.03487083,0.30679484,-0.09424417,-0.08544087,-0.23705318,-0.29476367,-0.35345231,-0.41214095,-0.47082958,-0.52854007,-0.58625057,-0.64396106,-0.70167155,-0.7584039,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,0.6048403474732917,0.028
2.54,1,1.0,6,0.499975397,29,0.257512833,-1,-1,-1,-1,175.502459,30,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.8141581,-0.80926738,-0.79361708,-0.75742576,-0.68699939,-0.5735347,-0.41311909,-0.22140288,-0.00327678,0.23245591,0.47601375,0.71663715,0.94650098,1.15973636,1.35243071,1.52067147,1.66445863,1.75933859,1.82487423,1.87280328,1.90312575,1.91975419,1.92268862,1.91486347,1.89725688,1.86986885,1.83661196,1.78574847,1.72803798,1.66739306,1.60576999,1.54121249,1.47665499,1.4101412,1.34362742,1.27613548,1.20766541,1.1362609,1.06387825,0.9914956,0.92106924,0.84966473,0.78021651,0.71076829,0.64132007,1.11474173,1.45807026,0.43590984,0.36743977,0.29896969,0.23245591,0.16594212,0.09942833,0.03487083,0.30679484,-0.09424417,-0.08544087,-0.23705318,-0.29476367,-0.35345231,-0.41214095,-0.47082958,-0.52854007,-0.58625057,-0.64396106,-0.70167155,-0.7584039,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,-0.81513625,0.6785126252224488,0.031
